customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,brand,product_line,product_class,product_size,list_price,standard_cost,Profit,address,state,country,Age,
3332,Cissy,Jeffress,Female,43,9/24/1998,Account Representative III,Health,Mass Customer,N,No,3,WeareA2B,Standard,medium,medium,"$1,228.07",$400.91,$827.16,764 Dahle Alley,QLD,Australia,19,
331,Ford,Groucock,Male,87,9/23/1998,Desktop Support Technician,Health,Mass Customer,N,Yes,3,WeareA2B,Standard,medium,small,$175.89,$131.92,$43.97,9419 Homewood Way,NSW,Australia,19,
1384,Marcile,Carren,Female,48,9/9/1998,Quality Control Specialist,Manufacturing,Mass Customer,N,No,2,OHM Cycles,Standard,low,medium,$71.16,$56.93,$14.23,25 Graceland Way,NSW,Australia,19,
3858,Sabina,Tarbin,Female,57,8/31/1998,Librarian,Entertainment,Mass Customer,N,Yes,1,OHM Cycles,Road,medium,small,"$1,810.00","$1,610.90",$199.10,9366 Judy Alley,QLD,Australia,19,
3136,Leonardo,Brennon,Male,60,8/25/1998,Marketing Manager,Retail,Mass Customer,N,Yes,3,Norco Bicycles,Standard,high,small,"$1,661.92","$1,479.11",$182.81,099 Nova Plaza,NSW,Australia,19,
2224,Sydel,Seccombe,Female,3,8/18/1998,Budget/Accounting Analyst III,Retail,High Net Worth,N,Yes,4,OHM Cycles,Standard,medium,medium,$795.34,$101.58,$693.76,953 Del Sol Point,VIC,Australia,19,
2549,Mike,Geggus,Male,12,8/7/1998,Pharmacist,Health,Mass Customer,N,Yes,4,WeareA2B,Standard,medium,small,$175.89,$131.92,$43.97,1472 Meadow Vale Lane,QLD,Australia,19,
2044,Leyla,Eddington,Female,84,8/2/1998,Quality Engineer,Health,Mass Customer,N,Yes,1,Solex,Standard,medium,medium,$478.16,$298.72,$179.44,3 Crest Line Plaza,NSW,Australia,19,
1680,Loise,Austins,Female,5,7/28/1998,Desktop Support Technician,Property,Mass Customer,N,Yes,4,Norco Bicycles,Standard,low,medium,$958.74,$748.90,$209.84,0410 Division Junction,NSW,Australia,19,
3070,Malissia,Minthorpe,Female,74,7/27/1998,Account Executive,Health,Affluent Customer,N,Yes,1,Giant Bicycles,Standard,high,medium,"$1,179.00",$707.40,$471.60,40985 Cherokee Junction,NSW,Australia,19,
1714,Esma,Rycroft,Female,80,6/26/1998,Senior Sales Associate,Property,High Net Worth,N,Yes,4,Norco Bicycles,Standard,low,medium,$958.74,$748.90,$209.84,0 Shasta Terrace,NSW,Australia,19,
1152,Humfrid,Ducket,Male,47,6/23/1998,Business Systems Development Analyst,Financial Services,Mass Customer,N,Yes,3,OHM Cycles,Standard,medium,medium,$795.34,$101.58,$693.76,5811 Moulton Drive,NSW,Australia,19,
3985,Caryn,Padbury,Female,44,6/21/1998,Web Developer IV,Property,Mass Customer,N,No,4,Trek Bicycles,Road,low,medium,$980.37,$234.43,$745.94,51763 Carey Place,VIC,Australia,19,
1459,Haydon,Berkery,Male,89,6/16/1998,Senior Sales Associate,Manufacturing,Mass Customer,N,No,4,WeareA2B,Standard,medium,medium,"$1,292.84",$13.44,"$1,279.40",056 Stone Corner Alley,QLD,Australia,19,
99,Reggie,Mulliner,Male,97,6/13/1998,VP Accounting,Financial Services,Mass Customer,N,No,3,Norco Bicycles,Standard,medium,small,$586.45,$521.94,$64.51,7 Erie Court,NSW,Australia,19,
2292,Christie,MacClure,Female,17,6/2/1998,Research Nurse,Health,Mass Customer,N,Yes,2,WeareA2B,Standard,medium,medium,$60.34,$45.26,$15.08,7032 Hallows Drive,NSW,Australia,19,
3030,Flor,Agnew,Female,68,5/21/1998,Technical Writer,Manufacturing,Affluent Customer,N,No,3,Solex,Standard,medium,medium,$575.27,$431.45,$143.82,28 5th Center,QLD,Australia,19,
1736,Garrek,Rowbotham,Male,83,5/10/1998,Associate Professor,IT,Affluent Customer,N,No,4,WeareA2B,Standard,medium,medium,"$1,231.15",$161.60,"$1,069.55",396 Sachs Road,NSW,Australia,19,
3216,Edgar,Ordish,Male,59,5/8/1998,Database Administrator III,Manufacturing,Mass Customer,N,Yes,1,Trek Bicycles,Road,low,small,"$1,720.70","$1,531.42",$189.28,7450 Prairie Rose Drive,NSW,Australia,19,
1142,Michal,Paiton,Male,95,5/7/1998,Desktop Support Technician,Telecommunications,Mass Customer,N,No,2,Solex,Road,medium,medium,$416.98,$312.74,$104.24,6 Upham Place,QLD,Australia,19,
1302,Ericka,Eggers,Female,29,5/3/1998,Biostatistician I,Financial Services,Affluent Customer,N,Yes,2,WeareA2B,Standard,medium,small,"$1,415.01","$1,259.36",$155.65,866 Rockefeller Junction,NSW,Australia,19,
1496,Cordie,Disbrow,Female,22,5/2/1998,Human Resources Manager,IT,Affluent Customer,N,No,3,WeareA2B,Touring,medium,large,"$1,890.39",$260.14,"$1,630.25",8 Lawn Hill,VIC,Australia,19,
3433,Karissa,Cabral,Female,10,4/28/1998,Computer Systems Analyst II,Property,Mass Customer,N,No,2,Trek Bicycles,Road,low,small,"$1,720.70","$1,531.42",$189.28,1823 Judy Center,VIC,Australia,19,
632,Angeli,O'Hegertie,Male,67,4/26/1998,General Manager,Health,Mass Customer,N,No,1,Giant Bicycles,Standard,medium,small,"$1,311.44","$1,167.18",$144.26,9 Superior Terrace,NSW,Australia,19,
1413,Vi,Lauga,Female,47,4/24/1998,Administrative Assistant II,Financial Services,Mass Customer,N,No,3,Solex,Road,medium,large,"$1,777.80",$820.78,$957.02,29133 Canary Circle,NSW,Australia,19,
810,Fawnia,Bartrum,Female,24,4/4/1998,Software Test Engineer IV,Health,Mass Customer,N,Yes,1,Trek Bicycles,Road,medium,large,"$1,894.19",$598.76,"$1,295.43",69914 Bowman Place,NSW,Australia,19,
1196,Phillie,Bradforth,Female,23,3/19/1998,Research Nurse,Health,Mass Customer,N,No,2,Giant Bicycles,Standard,medium,medium,"$1,403.50",$954.82,$448.68,807 Beilfuss Crossing,VIC,Australia,19,
1963,Syman,Trimnell,Male,81,3/18/1998,Biostatistician I,Argiculture,Mass Customer,N,Yes,4,OHM Cycles,Standard,medium,medium,$795.34,$101.58,$693.76,54 Miller Parkway,VIC,Australia,19,
2714,Emmy,Jenton,Female,50,3/17/1998,Occupational Therapist,Health,High Net Worth,N,Yes,1,Giant Bicycles,Standard,medium,large,"$1,765.30",$709.48,"$1,055.82",58563 Monterey Hill,QLD,Australia,19,
3990,Reynard,Hagger,Male,99,3/5/1998,Desktop Support Technician,Health,High Net Worth,N,No,1,Solex,Standard,high,medium,$748.17,$448.90,$299.27,0182 Esker Center,NSW,Australia,19,
604,Mella,Petrovsky,Female,72,2/10/1998,Help Desk Operator,IT,Affluent Customer,N,No,3,WeareA2B,Road,low,small,"$1,172.78","$1,043.77",$129.01,31 Northwestern Court,NSW,Australia,19,
2133,Clarissa,Blaisdale,Female,44,1/20/1998,General Manager,Financial Services,High Net Worth,N,No,3,WeareA2B,Standard,medium,medium,"$1,231.15",$161.60,"$1,069.55",2 2nd Plaza,NSW,Australia,19,
2198,Marijn,Arnoll,Male,1,1/10/1998,Editor,Property,Affluent Customer,N,Yes,1,WeareA2B,Touring,medium,large,"$1,890.39",$260.14,"$1,630.25",4763 Merchant Avenue,NSW,Australia,19,
3219,Denyse,Scutts,Female,94,1/6/1998,Web Developer III,Financial Services,Mass Customer,N,No,3,Trek Bicycles,Standard,medium,large,"$2,091.47",$388.92,"$1,702.55",09 Grim Lane,VIC,Australia,19,
1466,Cyndia,Gull,Female,62,1/5/1998,Cost Accountant,Financial Services,High Net Worth,N,Yes,2,Trek Bicycles,Road,medium,large,"$1,894.19",$598.76,"$1,295.43",8 Ridgeview Park,NSW,Australia,19,
3943,Adler,Dredge,Male,19,12/30/1997,VP Accounting,Financial Services,Affluent Customer,N,No,2,Norco Bicycles,Standard,medium,medium,"$1,555.58",$818.01,$737.57,8080 Victoria Plaza,QLD,Australia,20,
2187,Brunhilde,Kendall,Female,52,12/27/1997,Budget/Accounting Analyst I,Health,Mass Customer,N,No,2,Solex,Standard,medium,medium,$100.35,$75.26,$25.09,64201 Bonner Point,VIC,Australia,20,
3917,Artemas,Kyncl,Male,79,12/26/1997,Chemical Engineer,Manufacturing,Mass Customer,N,No,4,WeareA2B,Touring,medium,medium,"$1,466.68",$363.25,"$1,103.43",3416 Texas Pass,NSW,Australia,20,
1623,Katy,Taffee,Female,29,12/24/1997,Software Test Engineer III,Entertainment,High Net Worth,N,Yes,2,Trek Bicycles,Standard,medium,small,"$1,386.84","$1,234.29",$152.55,34797 Londonderry Trail,VIC,Australia,20,
2865,Lila,Eyeington,Female,11,12/14/1997,Electrical Engineer,Manufacturing,High Net Worth,N,No,3,Solex,Standard,medium,medium,"$1,163.89",$589.27,$574.62,511 Gulseth Plaza,VIC,Australia,20,
390,Royall,Slimings,Male,83,11/25/1997,Programmer Analyst II,Health,Affluent Customer,N,No,3,Solex,Standard,medium,large,$202.62,$151.96,$50.66,03 Clarendon Way,NSW,Australia,20,
2298,Brigham,Vyse,Male,64,10/28/1997,Environmental Tech,Property,Mass Customer,N,Yes,5,Trek Bicycles,Standard,medium,small,"$1,386.84","$1,234.29",$152.55,34 Warrior Trail,NSW,Australia,20,
3502,Wilfrid,Cleaves,Male,5,10/16/1997,Senior Sales Associate,Retail,High Net Worth,N,Yes,3,Solex,Standard,medium,medium,$100.35,$75.26,$25.09,74011 Manufacturers Street,NSW,Australia,20,
1197,Isobel,Lampett,Female,44,10/16/1997,Professor,Financial Services,High Net Worth,N,Yes,5,Norco Bicycles,Road,high,large,$774.53,$464.72,$309.81,4 Stone Corner Avenue,QLD,Australia,20,
1156,Breena,Risebrow,Female,22,10/16/1997,Marketing Assistant,Argiculture,Mass Customer,N,Yes,1,Trek Bicycles,Standard,medium,small,"$1,775.81","$1,580.47",$195.34,3 Memorial Terrace,NSW,Australia,20,
1527,Gerek,Chape,Male,23,10/15/1997,Chemical Engineer,Manufacturing,Mass Customer,N,No,2,WeareA2B,Standard,medium,medium,"$1,992.93",$762.63,"$1,230.30",41 Ronald Regan Center,VIC,Australia,20,
3413,Zulema,Cristofolo,Female,93,10/15/1997,VP Accounting,Financial Services,Mass Customer,N,No,3,OHM Cycles,Standard,medium,medium,"$1,636.90",$44.71,"$1,592.19",396 Butternut Point,NSW,Australia,20,
3481,Haley,Dessent,Male,37,10/12/1997,Systems Administrator IV,Manufacturing,High Net Worth,N,No,4,Norco Bicycles,Standard,low,medium,$363.01,$290.41,$72.60,56 Anniversary Avenue,NSW,Australia,20,
1753,Kerry,Ford,Female,6,10/12/1997,VP Product Management,Health,High Net Worth,N,Yes,1,Solex,Road,medium,large,"$1,777.80",$820.78,$957.02,60086 Summit Lane,NSW,Australia,20,
1251,Codie,Arnecke,Male,63,10/1/1997,Desktop Support Technician,Property,Mass Customer,N,No,2,Trek Bicycles,Standard,high,medium,$495.72,$297.43,$198.29,33055 Menomonie Parkway,QLD,Australia,20,
1207,Mabel,Marousek,Female,30,9/25/1997,Engineer IV,Health,Mass Customer,N,No,1,Solex,Touring,medium,large,"$2,083.94",$675.03,"$1,408.91",46310 Raven Trail,QLD,Australia,20,
3609,Chicky,Butterfield,Male,69,9/2/1997,Marketing Manager,Manufacturing,Mass Customer,N,No,4,WeareA2B,Standard,medium,medium,"$1,992.93",$762.63,"$1,230.30",411 Homewood Lane,QLD,Australia,20,
2781,Linnea,Jeacop,Female,4,9/1/1997,VP Sales,Financial Services,Affluent Customer,N,Yes,5,OHM Cycles,Standard,medium,medium,"$1,227.34",$770.89,$456.45,2 Shoshone Way,QLD,Australia,20,
3753,Ebony,Peagrim,Female,16,8/21/1997,Office Assistant II,Manufacturing,Mass Customer,N,No,3,Trek Bicycles,Standard,medium,medium,$499.53,$388.72,$110.81,134 Knutson Street,NSW,Australia,20,
2550,Dionysus,Elmhurst,Male,34,8/12/1997,Pharmacist,Health,Mass Customer,N,Yes,4,Solex,Standard,medium,medium,$478.16,$298.72,$179.44,44 Lakewood Gardens Pass,NSW,Australia,20,
183,Dannie,Hissie,Female,7,8/5/1997,Geologist III,Retail,Affluent Customer,N,No,3,Norco Bicycles,Road,medium,medium,"$1,036.59",$206.35,$830.24,37 Sutherland Terrace,NSW,Australia,20,
1491,Agneta,Swiggs,Female,96,8/3/1997,Senior Sales Associate,Health,Mass Customer,N,Yes,4,OHM Cycles,Standard,high,medium,$227.88,$136.73,$91.15,88540 Scoville Plaza,VIC,Australia,20,
3198,Dur,Knappen,Male,66,8/2/1997,Media Manager III,Manufacturing,Mass Customer,N,Yes,1,Norco Bicycles,Standard,low,medium,$363.01,$290.41,$72.60,0 Talisman Trail,NSW,Australia,20,
134,Merna,McCulloch,Female,34,8/1/1997,Legal Assistant,Telecommunications,Affluent Customer,N,Yes,5,WeareA2B,Standard,medium,medium,"$1,769.64",$108.76,"$1,660.88",290 Havey Crossing,VIC,Australia,20,
1025,Ario,Jeromson,Male,69,7/30/1997,Quality Engineer,IT,Mass Customer,N,Yes,5,Solex,Standard,medium,large,$202.62,$151.96,$50.66,57384 Sycamore Park,QLD,Australia,20,
677,El,Toupe,Male,59,7/28/1997,Senior Cost Accountant,Financial Services,Mass Customer,N,No,5,Trek Bicycles,Road,medium,medium,$533.51,$400.13,$133.38,92427 Norway Maple Street,VIC,Australia,20,
2930,Goddard,Benthall,Male,46,7/25/1997,Assistant Media Planner,Entertainment,Mass Customer,N,No,3,OHM Cycles,Standard,medium,medium,$912.52,$141.40,$771.12,39716 Vera Junction,VIC,Australia,20,
145,Filippo,Ferrara,Male,33,7/21/1997,Account Executive,Financial Services,Mass Customer,N,No,4,Giant Bicycles,Road,low,small,$590.26,$525.33,$64.93,029 Springview Place,NSW,Australia,20,
130,Raddy,Delete,Male,32,7/18/1997,Chemical Engineer,Manufacturing,Mass Customer,N,No,1,Trek Bicycles,Standard,medium,large,"$2,091.47",$388.92,"$1,702.55",9892 Dennis Alley,NSW,Australia,20,
663,Massimo,Seymour,Male,27,7/17/1997,VP Sales,Property,Affluent Customer,N,Yes,3,Solex,Standard,high,medium,$748.17,$448.90,$299.27,1913 Magdeline Point,NSW,Australia,20,
2167,Laina,Semorad,Female,31,7/11/1997,Librarian,Entertainment,Mass Customer,N,No,1,Norco Bicycles,Mountain,low,small,$688.63,$612.88,$75.75,91 Ilene Parkway,VIC,Australia,20,
2386,Adrianne,Lowerson,Female,93,7/6/1997,Compensation Analyst,Financial Services,Mass Customer,N,No,2,Giant Bicycles,Touring,medium,large,"$1,873.97",$863.95,"$1,010.02",04488 Jenna Alley,NSW,Australia,20,
3556,Larina,Gheeorghie,Female,38,7/5/1997,Senior Developer,Manufacturing,High Net Worth,N,No,3,Giant Bicycles,Standard,medium,medium,"$1,403.50",$954.82,$448.68,00745 Huxley Center,VIC,Australia,20,
2594,Sigismond,Stockow,Male,90,6/23/1997,Internal Auditor,Manufacturing,Mass Customer,N,No,2,Giant Bicycles,Road,medium,medium,"$1,538.99",$829.65,$709.34,8 Superior Court,VIC,Australia,20,
1408,Kendricks,Plastow,Male,14,6/22/1997,Dental Hygienist,Health,High Net Worth,N,No,4,Norco Bicycles,Road,high,large,$774.53,$464.72,$309.81,0 3rd Road,QLD,Australia,20,
3868,Rica,Corrado,Female,60,6/19/1997,Social Worker,Health,Affluent Customer,N,Yes,4,Solex,Standard,low,medium,$945.04,$507.58,$437.46,80 Lakewood Street,NSW,Australia,20,
965,Meggie,Whitchurch,Female,86,6/18/1997,Structural Engineer,Retail,High Net Worth,N,Yes,5,Solex,Standard,medium,medium,"$1,151.96",$649.49,$502.47,2864 Corscot Parkway,NSW,Australia,20,
2388,Quincy,Weben,Male,84,5/28/1997,Cost Accountant,Financial Services,Mass Customer,N,No,1,Trek Bicycles,Road,medium,large,"$1,894.19",$598.76,"$1,295.43",96 Dayton Park,NSW,Australia,20,
796,Ira,Lamlin,Female,8,5/27/1997,Financial Analyst,Financial Services,Mass Customer,N,No,2,Solex,Standard,medium,medium,"$1,163.89",$589.27,$574.62,1435 Lukken Trail,NSW,Australia,20,
253,Amalee,Choak,Female,82,5/11/1997,Food Chemist,Health,Mass Customer,N,Yes,1,Solex,Standard,medium,medium,"$1,483.20",$99.59,"$1,383.61",0777 Farwell Pass,NSW,Australia,20,
1349,Curran,Gush,Male,83,5/7/1997,Electrical Engineer,Manufacturing,Affluent Customer,N,No,1,WeareA2B,Standard,medium,medium,"$1,231.15",$161.60,"$1,069.55",184 Roth Pass,QLD,Australia,20,
103,Ethyl,Runham,Female,49,4/21/1997,Product Engineer,Financial Services,Affluent Customer,N,Yes,4,OHM Cycles,Road,medium,medium,$742.54,$667.40,$75.14,6631 Farragut Terrace,NSW,Australia,20,
1535,Emanuel,Baukham,Male,80,4/8/1997,Cost Accountant,Financial Services,Affluent Customer,N,Yes,3,Solex,Standard,medium,medium,$71.49,$53.62,$17.87,22371 Miller Trail,NSW,Australia,20,
3111,Maxwell,Blabber,Male,42,3/11/1997,Associate Professor,Financial Services,Mass Customer,N,Yes,4,Giant Bicycles,Standard,high,medium,"$1,129.13",$677.48,$451.65,39988 Porter Pass,QLD,Australia,20,
2777,Dita,Darlison,Female,0,2/26/1997,Safety Technician III,Health,Mass Customer,N,Yes,1,WeareA2B,Standard,medium,medium,$60.34,$45.26,$15.08,1923 Fisk Lane,QLD,Australia,20,
320,Aldous,Cubin,Male,19,2/9/1997,Registered Nurse,Health,Mass Customer,N,No,4,Solex,Standard,medium,medium,$100.35,$75.26,$25.09,61493 Manufacturers Junction,NSW,Australia,20,
1295,Irving,Murton,Male,66,1/25/1997,Nurse,Argiculture,Mass Customer,N,Yes,5,Norco Bicycles,Road,medium,large,"$1,240.31",$795.10,$445.21,4365 Basil Junction,NSW,Australia,20,
1410,Althea,Macvey,Female,10,1/22/1997,Marketing Manager,Retail,High Net Worth,N,Yes,6,Giant Bicycles,Standard,high,medium,"$1,274.93",$764.96,$509.97,848 Dawn Drive,QLD,Australia,20,
2948,Yank,Scarlett,Male,23,1/17/1997,Internal Auditor,Manufacturing,Mass Customer,N,Yes,2,Norco Bicycles,Road,high,large,$774.53,$464.72,$309.81,0132 Merrick Way,NSW,Australia,20,
3537,Sholom,Pavlasek,Male,1,1/15/1997,Graphic Designer,Financial Services,Mass Customer,N,No,4,Norco Bicycles,Standard,medium,medium,"$1,555.58",$818.01,$737.57,299 Pine View Parkway,VIC,Australia,20,
2738,Lurleen,Shoebridge,Female,77,1/6/1997,Research Nurse,Health,Mass Customer,N,No,5,WeareA2B,Standard,medium,medium,"$1,762.96",$950.52,$812.44,6505 Fieldstone Alley,QLD,Australia,20,
2120,Clare,Attoe,Male,80,1/3/1997,Web Designer III,Manufacturing,Mass Customer,N,No,1,Giant Bicycles,Standard,medium,large,"$1,635.30",$993.66,$641.64,6088 Roxbury Hill,NSW,Australia,20,
2086,Gayle,Cockerell,Male,68,1/3/1997,Senior Cost Accountant,Financial Services,High Net Worth,N,No,1,OHM Cycles,Standard,medium,medium,$183.86,$137.90,$45.96,470 Bunting Center,NSW,Australia,20,
173,Ebba,Hanselmann,Female,99,1/2/1997,General Manager,Health,Affluent Customer,N,No,1,OHM Cycles,Standard,low,medium,"$1,793.43",$248.82,"$1,544.61",8 Moland Junction,NSW,Australia,20,
427,Giusto,Torbett,Male,77,12/19/1996,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2,Norco Bicycles,Standard,medium,small,$586.45,$521.94,$64.51,709 Rieder Terrace,VIC,Australia,21,
1144,Damon,Phelip,Male,73,12/12/1996,Environmental Specialist,Health,High Net Worth,N,Yes,5,Trek Bicycles,Standard,high,medium,$358.39,$215.03,$143.36,29 Delaware Pass,NSW,Australia,21,
1609,Reginald,Hanwright,Male,64,11/26/1996,Professor,Property,Mass Customer,N,Yes,3,OHM Cycles,Standard,low,medium,$71.16,$56.93,$14.23,893 Petterle Trail,QLD,Australia,21,
652,Edee,Stoker,Female,62,11/24/1996,Staff Scientist,Financial Services,High Net Worth,N,Yes,1,Solex,Standard,low,medium,"$1,289.85",$74.51,"$1,215.34",047 Kedzie Park,NSW,Australia,21,
1779,Krishnah,Firmage,Male,55,11/19/1996,Information Systems Manager,Argiculture,Affluent Customer,N,No,5,OHM Cycles,Road,medium,medium,"$1,280.28",$829.51,$450.77,39 Ronald Regan Alley,VIC,Australia,21,
2479,Helge,Voller,Female,81,11/6/1996,Community Outreach Specialist,Retail,Mass Customer,N,No,5,WeareA2B,Standard,medium,medium,"$1,292.84",$13.44,"$1,279.40",6 Warbler Road,NSW,Australia,21,
2566,Nani,Brilleman,Female,48,10/29/1996,Accountant II,Entertainment,Affluent Customer,N,Yes,6,Giant Bicycles,Road,medium,medium,$792.90,$594.68,$198.22,4270 Loeprich Lane,VIC,Australia,21,
2369,Averyl,Gosz,Female,80,10/28/1996,Financial Analyst,Financial Services,Mass Customer,N,Yes,1,Giant Bicycles,Standard,medium,large,$569.56,$528.43,$41.13,682 Spenser Plaza,VIC,Australia,21,
3143,Corabelle,Streatfeild,Female,0,10/24/1996,Chief Design Engineer,Manufacturing,Mass Customer,N,No,5,Norco Bicycles,Standard,high,medium,"$1,148.64",$689.18,$459.46,6568 Northridge Pass,VIC,Australia,21,
2705,Madalena,MacCaughey,Female,11,10/20/1996,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,3,WeareA2B,Standard,medium,small,$175.89,$131.92,$43.97,6 Logan Junction,NSW,Australia,21,
3573,Mab,Dwyer,Female,68,10/16/1996,Accounting Assistant I,Manufacturing,Mass Customer,N,Yes,3,Trek Bicycles,Road,low,small,"$1,720.70","$1,531.42",$189.28,64 Muir Lane,NSW,Australia,21,
3045,Renato,Mungham,Male,52,10/2/1996,Cost Accountant,Financial Services,Affluent Customer,N,Yes,2,Solex,Standard,medium,medium,$71.49,$53.62,$17.87,91 Mosinee Point,NSW,Australia,21,
2802,Clem,Fosdick,Female,36,9/22/1996,Programmer Analyst I,Financial Services,Mass Customer,N,No,3,Solex,Standard,high,large,"$1,842.92","$1,105.75",$737.17,69278 High Crossing Place,NSW,Australia,21,
3862,Casey,Kett,Female,1,9/22/1996,Structural Engineer,Health,Mass Customer,N,No,4,Giant Bicycles,Road,medium,medium,"$1,538.99",$829.65,$709.34,6 La Follette Lane,VIC,Australia,21,
1631,Towny,Beebee,Male,11,9/3/1996,Speech Pathologist,Financial Services,Affluent Customer,N,No,1,Norco Bicycles,Standard,high,small,"$1,661.92","$1,479.11",$182.81,216 Barnett Junction,QLD,Australia,21,
3405,Gavra,Robez,Female,89,8/18/1996,Project Manager,Financial Services,Mass Customer,N,Yes,3,OHM Cycles,Standard,medium,medium,$795.34,$101.58,$693.76,13852 Burning Wood Terrace,NSW,Australia,21,
3431,York,Calbreath,Male,97,8/10/1996,Community Outreach Specialist,Property,Affluent Customer,N,No,5,Norco Bicycles,Road,medium,medium,$543.39,$407.54,$135.85,3467 Prairie Rose Lane,VIC,Australia,21,
698,Ellette,Fahy,Female,90,7/20/1996,Human Resources Manager,Manufacturing,High Net Worth,N,Yes,1,Solex,Standard,medium,medium,"$1,151.96",$649.49,$502.47,00 Algoma Crossing,NSW,Australia,21,
56,Reese,Ensor,Male,44,7/4/1996,VP Sales,Property,Mass Customer,N,Yes,4,OHM Cycles,Road,medium,medium,$742.54,$667.40,$75.14,09413 Holmberg Terrace,QLD,Australia,21,
1447,Renaldo,Maudsley,Male,29,6/16/1996,Civil Engineer,Manufacturing,Mass Customer,N,No,4,WeareA2B,Standard,medium,medium,"$1,292.84",$13.44,"$1,279.40",82598 Arkansas Hill,NSW,Australia,21,
1930,Ambrose,Bleasby,Male,27,6/14/1996,Speech Pathologist,Manufacturing,High Net Worth,N,No,3,Giant Bicycles,Touring,medium,large,"$1,873.97",$863.95,"$1,010.02",131 Northfield Parkway,VIC,Australia,21,
